"","STATEFP","COUNTYFP","TRACTCE","GEOID","needle_count","needle_binary"
"633","01","083","021100","01083021100",0,FALSE
"634","01","081","040901","01081040901",0,FALSE
"635","01","103","005200","01103005200",0,FALSE
"636","01","125","012503","01125012503",0,FALSE
"637","01","101","005609","01101005609",0,FALSE
"638","01","101","005402","01101005402",0,FALSE
"639","01","113","030600","01113030600",0,FALSE
"640","01","113","031100","01113031100",0,FALSE
"641","01","053","970300","01053970300",0,FALSE
"642","01","097","006502","01097006502",0,FALSE
"643","01","003","011403","01003011403",0,FALSE
"644","01","097","003709","01097003709",0,FALSE
"645","01","089","002722","01089002722",0,FALSE
"646","01","015","001100","01015001100",0,FALSE
"647","01","089","000501","01089000501",0,FALSE
"648","01","013","953200","01013953200",0,FALSE
"649","01","003","010400","01003010400",0,FALSE
"650","01","077","011801","01077011801",0,FALSE
"651","01","031","010800","01031010800",0,FALSE
"652","01","031","011300","01031011300",0,FALSE
"653","01","031","010400","01031010400",0,FALSE
"654","01","055","011001","01055011001",0,FALSE
"655","01","031","010100","01031010100",0,FALSE
"656","01","055","001600","01055001600",0,FALSE
"657","01","055","011100","01055011100",0,FALSE
"658","01","097","006301","01097006301",0,FALSE
"659","01","097","006406","01097006406",0,FALSE
"660","01","101","000100","01101000100",0,FALSE
"661","01","103","000200","01103000200",0,FALSE
"662","01","097","990000","01097990000",0,FALSE
"663","01","073","012103","01073012103",0,FALSE
"664","01","077","011502","01077011502",0,FALSE
"665","01","103","000800","01103000800",0,FALSE
"666","01","103","001000","01103001000",0,FALSE
"667","01","125","012403","01125012403",0,FALSE
"668","01","041","963900","01041963900",0,FALSE
"669","01","049","961100","01049961100",0,FALSE
"670","01","095","030401","01095030401",0,FALSE
"671","01","077","011603","01077011603",0,FALSE
"672","01","015","981903","01015981903",0,FALSE
"673","01","015","981902","01015981902",0,FALSE
"674","01","015","002400","01015002400",0,FALSE
"675","01","077","011700","01077011700",0,FALSE
"676","01","073","000800","01073000800",0,FALSE
"677","01","073","000400","01073000400",0,FALSE
"678","01","097","002302","01097002302",0,FALSE
"679","01","097","006200","01097006200",0,FALSE
"680","01","059","973500","01059973500",0,FALSE
"681","01","103","000300","01103000300",0,FALSE
"682","01","055","000900","01055000900",0,FALSE
"683","01","059","973700","01059973700",0,FALSE
"684","01","107","050300","01107050300",0,FALSE
"685","01","067","030300","01067030300",0,FALSE
"686","01","067","030600","01067030600",0,FALSE
"687","01","073","011904","01073011904",0,FALSE
"688","01","067","030400","01067030400",0,FALSE
"689","01","073","004000","01073004000",0,FALSE
"690","01","097","005900","01097005900",0,FALSE
"691","01","111","000600","01111000600",0,FALSE
"692","01","097","001501","01097001501",0,FALSE
"693","01","111","000500","01111000500",0,FALSE
"694","01","099","076000","01099076000",0,FALSE
"695","01","085","781200","01085781200",0,FALSE
"696","01","101","005603","01101005603",0,FALSE
"697","01","073","012401","01073012401",0,FALSE
"698","01","073","005103","01073005103",0,FALSE
"699","01","117","030316","01117030316",0,FALSE
"700","01","117","030344","01117030344",0,FALSE
"701","01","073","011110","01073011110",0,FALSE
"702","01","055","000600","01055000600",0,FALSE
"703","01","061","050500","01061050500",0,FALSE
"704","01","077","011102","01077011102",0,FALSE
"705","01","097","005500","01097005500",0,FALSE
"706","01","097","003800","01097003800",0,FALSE
"707","01","073","012701","01073012701",0,FALSE
"708","01","081","040500","01081040500",0,FALSE
"709","01","073","002200","01073002200",0,FALSE
"710","01","073","005800","01073005800",0,FALSE
"711","01","103","005105","01103005105",0,FALSE
"712","01","073","005701","01073005701",0,FALSE
"713","01","033","020200","01033020200",0,FALSE
"714","01","081","042002","01081042002",0,FALSE
"715","01","021","060101","01021060101",0,FALSE
"716","01","089","011014","01089011014",0,FALSE
"717","01","027","959100","01027959100",0,FALSE
"718","01","097","002600","01097002600",0,FALSE
"719","01","097","006103","01097006103",0,FALSE
"720","01","117","030704","01117030704",0,FALSE
"721","01","027","958900","01027958900",0,FALSE
"722","01","089","002721","01089002721",0,FALSE
"723","01","121","011000","01121011000",0,FALSE
"724","01","121","011400","01121011400",0,FALSE
"725","01","121","011200","01121011200",0,FALSE
"726","01","059","973200","01059973200",0,FALSE
"727","01","073","011802","01073011802",0,FALSE
"728","01","073","012500","01073012500",0,FALSE
"729","01","089","011021","01089011021",0,FALSE
"730","01","043","965700","01043965700",0,FALSE
"731","01","095","030100","01095030100",0,FALSE
"732","01","087","231602","01087231602",0,FALSE
"733","01","087","231603","01087231603",0,FALSE
"734","01","121","010101","01121010101",0,FALSE
"735","01","121","010201","01121010201",0,FALSE
"736","01","113","030700","01113030700",0,FALSE
"737","01","079","979900","01079979900",0,FALSE
"738","01","097","000200","01097000200",0,FALSE
"739","01","059","972900","01059972900",0,FALSE
"740","01","059","973000","01059973000",0,FALSE
"741","01","079","979700","01079979700",0,FALSE
"742","01","123","962400","01123962400",0,FALSE
"743","01","079","979100","01079979100",0,FALSE
"744","01","079","979600","01079979600",0,FALSE
"745","01","125","012404","01125012404",0,FALSE
"746","01","077","010800","01077010800",0,FALSE
"747","01","077","011101","01077011101",0,FALSE
"748","01","089","002100","01089002100",0,FALSE
"749","01","073","011209","01073011209",0,FALSE
"750","01","073","005000","01073005000",0,FALSE
"751","01","019","955800","01019955800",0,FALSE
"752","01","127","021800","01127021800",0,FALSE
"753","01","127","021600","01127021600",0,FALSE
"754","01","113","030402","01113030402",0,FALSE
"755","01","073","014404","01073014404",0,FALSE
"756","01","073","014409","01073014409",0,FALSE
"757","01","109","188700","01109188700",0,FALSE
"758","01","127","020400","01127020400",0,FALSE
"759","01","073","010805","01073010805",0,FALSE
"760","01","017","953800","01017953800",0,FALSE
"761","01","009","050400","01009050400",0,FALSE
"762","01","009","050700","01009050700",0,FALSE
"763","01","001","020801","01001020801",0,FALSE
"764","01","059","973300","01059973300",0,FALSE
"765","01","033","020600","01033020600",0,FALSE
"766","01","065","040500","01065040500",0,FALSE
"767","01","127","021500","01127021500",0,FALSE
"768","01","127","021700","01127021700",0,FALSE
"769","01","073","002000","01073002000",0,FALSE
"770","01","073","013601","01073013601",0,FALSE
"771","01","073","005910","01073005910",0,FALSE
"772","01","073","011210","01073011210",0,FALSE
"773","01","041","963800","01041963800",0,FALSE
"774","01","041","963400","01041963400",0,FALSE
"775","01","101","001400","01101001400",0,FALSE
"776","01","097","003502","01097003502",0,FALSE
"777","01","121","010500","01121010500",0,FALSE
"778","01","003","011602","01003011602",0,FALSE
"779","01","073","011705","01073011705",0,FALSE
"780","01","073","010402","01073010402",0,FALSE
"781","01","073","012907","01073012907",0,FALSE
"782","01","005","950800","01005950800",0,FALSE
"783","01","091","973100","01091973100",0,FALSE
"784","01","009","050200","01009050200",0,FALSE
"785","01","125","010404","01125010404",0,FALSE
"786","01","089","000301","01089000301",0,FALSE
"787","01","031","011201","01031011201",0,FALSE
"788","01","073","014204","01073014204",0,FALSE
"789","01","075","030100","01075030100",0,FALSE
"790","01","081","041000","01081041000",0,FALSE
"791","01","081","041200","01081041200",0,FALSE
"792","01","121","010400","01121010400",0,FALSE
"793","01","121","010900","01121010900",0,FALSE
"794","01","061","050600","01061050600",0,FALSE
"795","01","029","959800","01029959800",0,FALSE
"796","01","017","954600","01017954600",0,FALSE
"797","01","099","076100","01099076100",0,FALSE
"798","01","101","005407","01101005407",0,FALSE
"799","01","099","075900","01099075900",0,FALSE
"800","01","073","002303","01073002303",0,FALSE
"801","01","115","040205","01115040205",0,FALSE
"802","01","115","040401","01115040401",0,FALSE
"803","01","097","005300","01097005300",0,FALSE
"804","01","127","021200","01127021200",0,FALSE
"805","01","073","014405","01073014405",0,FALSE
"806","01","073","011302","01073011302",0,FALSE
"807","01","001","020300","01001020300",0,FALSE
"808","01","117","030306","01117030306",0,FALSE
"809","01","025","957901","01025957901",0,FALSE
"810","01","047","956702","01047956702",0,FALSE
"811","01","089","010302","01089010302",0,FALSE
"812","01","089","010612","01089010612",0,FALSE
"813","01","089","010902","01089010902",0,FALSE
"814","01","125","011200","01125011200",0,FALSE
"815","01","117","030212","01117030212",0,FALSE
"816","01","117","030334","01117030334",0,FALSE
"817","01","081","042102","01081042102",0,FALSE
"818","01","069","040100","01069040100",0,FALSE
"819","01","093","964200","01093964200",0,FALSE
"820","01","093","964600","01093964600",0,FALSE
"821","01","051","031300","01051031300",0,FALSE
"822","01","069","041800","01069041800",0,FALSE
"823","01","097","003902","01097003902",0,FALSE
"824","01","125","011901","01125011901",0,FALSE
"825","01","093","964100","01093964100",0,FALSE
"826","01","039","962600","01039962600",0,FALSE
"827","01","073","010801","01073010801",0,FALSE
"828","01","117","030305","01117030305",0,FALSE
"829","01","077","011604","01077011604",0,FALSE
"830","01","073","004901","01073004901",0,FALSE
"831","01","073","010302","01073010302",0,FALSE
"832","01","125","011800","01125011800",0,FALSE
"833","01","097","004100","01097004100",0,FALSE
"834","01","051","031200","01051031200",0,FALSE
"835","01","051","030901","01051030901",0,FALSE
"836","01","051","030500","01051030500",0,FALSE
"837","01","051","031000","01051031000",0,FALSE
"838","01","081","041900","01081041900",0,FALSE
"839","01","039","962700","01039962700",0,FALSE
"840","01","039","961900","01039961900",0,FALSE
"841","01","055","010601","01055010601",0,FALSE
"842","01","097","006403","01097006403",0,FALSE
"843","01","095","030300","01095030300",0,FALSE
"844","01","073","000300","01073000300",0,FALSE
"845","01","081","040604","01081040604",0,FALSE
"846","01","007","010001","01007010001",0,FALSE
"847","01","111","000200","01111000200",0,FALSE
"848","01","039","962400","01039962400",0,FALSE
"849","01","011","952100","01011952100",0,FALSE
"850","01","117","030607","01117030607",0,FALSE
"851","01","117","030345","01117030345",0,FALSE
"852","01","073","011301","01073011301",0,FALSE
"853","01","089","010502","01089010502",0,FALSE
"854","01","015","002300","01015002300",0,FALSE
"855","01","073","010804","01073010804",0,FALSE
"856","01","129","044300","01129044300",0,FALSE
"857","01","107","050200","01107050200",0,FALSE
"858","01","015","001000","01015001000",0,FALSE
"859","01","033","020500","01033020500",0,FALSE
"860","01","101","005607","01101005607",0,FALSE
"861","01","089","000902","01089000902",0,FALSE
"862","01","015","002101","01015002101",0,FALSE
"863","01","125","012304","01125012304",0,FALSE
"864","01","117","030102","01117030102",0,FALSE
"865","01","117","030332","01117030332",0,FALSE
"866","01","117","030337","01117030337",0,FALSE
"867","01","019","955900","01019955900",0,FALSE
"868","01","117","030342","01117030342",0,FALSE
"869","01","117","030215","01117030215",0,FALSE
"870","01","077","010600","01077010600",0,FALSE
"871","01","083","020600","01083020600",0,FALSE
"872","01","083","020500","01083020500",0,FALSE
"873","01","133","965900","01133965900",0,FALSE
"874","01","051","031100","01051031100",0,FALSE
"875","01","013","953000","01013953000",0,FALSE
"876","01","113","031000","01113031000",0,FALSE
"877","01","033","020901","01033020901",0,FALSE
"878","01","097","006701","01097006701",0,FALSE
"879","01","089","001401","01089001401",0,FALSE
"880","01","069","041100","01069041100",0,FALSE
"881","01","089","002912","01089002912",0,FALSE
"882","01","125","010203","01125010203",0,FALSE
"883","01","089","002802","01089002802",0,FALSE
"884","01","089","010402","01089010402",0,FALSE
"885","01","005","950700","01005950700",0,FALSE
"886","01","089","010901","01089010901",0,FALSE
"887","01","127","020100","01127020100",0,FALSE
"888","01","035","960400","01035960400",0,FALSE
"889","01","035","960200","01035960200",0,FALSE
"890","01","013","953500","01013953500",0,FALSE
"891","01","097","005800","01097005800",0,FALSE
"892","01","101","003302","01101003302",0,FALSE
"893","01","029","959700","01029959700",0,FALSE
"894","01","045","021101","01045021101",0,FALSE
"895","01","013","953100","01013953100",0,FALSE
"896","01","081","040400","01081040400",0,FALSE
"897","01","073","014406","01073014406",0,FALSE
"898","01","043","964600","01043964600",0,FALSE
"899","01","055","010100","01055010100",0,FALSE
"900","01","081","042004","01081042004",0,FALSE
"901","01","031","010300","01031010300",0,FALSE
"902","01","101","005608","01101005608",0,FALSE
"903","01","103","005600","01103005600",0,FALSE
"904","01","127","020300","01127020300",0,FALSE
"905","01","071","950300","01071950300",0,FALSE
"906","01","045","020000","01045020000",0,FALSE
"907","01","053","970100","01053970100",0,FALSE
"908","01","021","060102","01021060102",0,FALSE
"909","01","069","040202","01069040202",0,FALSE
"910","01","073","012905","01073012905",0,FALSE
"911","01","015","001202","01015001202",0,FALSE
"912","01","117","030800","01117030800",0,FALSE
"913","01","069","041400","01069041400",0,FALSE
"914","01","117","030213","01117030213",0,FALSE
"915","01","097","000702","01097000702",0,FALSE
"916","01","049","960600","01049960600",0,FALSE
"917","01","073","012602","01073012602",0,FALSE
"918","01","049","960900","01049960900",0,FALSE
"919","01","079","979200","01079979200",0,FALSE
"920","01","123","962501","01123962501",0,FALSE
"921","01","123","962700","01123962700",0,FALSE
"922","01","045","020200","01045020200",0,FALSE
"923","01","089","011022","01089011022",0,FALSE
"924","01","073","005903","01073005903",0,FALSE
"925","01","101","001000","01101001000",0,FALSE
"926","01","003","010701","01003010701",0,FALSE
"927","01","089","011100","01089011100",0,FALSE
"928","01","059","973100","01059973100",0,FALSE
"929","01","069","041600","01069041600",0,FALSE
"930","01","073","011704","01073011704",0,FALSE
"931","01","065","040200","01065040200",0,FALSE
"932","01","019","955701","01019955701",0,FALSE
"933","01","017","954000","01017954000",0,FALSE
"934","01","003","011501","01003011501",0,FALSE
"935","01","097","005400","01097005400",0,FALSE
"936","01","089","011400","01089011400",0,FALSE
"937","01","073","011803","01073011803",0,FALSE
"938","01","073","011206","01073011206",0,FALSE
"939","01","081","041100","01081041100",0,FALSE
